! FILETYPE CSV
! VERSION 1.0,2
! TIMESTAMP Thursday, 02 November 2017 17:20:28
! TIMEZONE (GMT+04:00) Moscow, St. Petersburg, Volgograd
! NAME Keysight Technologies
! MODEL N9917A
! SERIAL US52240372
! FIRMWARE_VERSION A.08.11
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 0311146014
! CORRECTION1 Rdy
! DATA Freq,S21
! FREQ UNIT Hz
! DATA UNIT Lin Mag
BEGIN
5725000000,0.712728392592016
5728500000,0.709943455079286
5732000000,0.707364021882014
5735500000,0.700702904178355
5739000000,0.694845183868342
5742500000,0.690649293048689
5746000000,0.687953686572976
5749500000,0.688462713372791
5753000000,0.690181403388111
5756500000,0.695781996511194
5760000000,0.700215521945317
5763500000,0.70694206368754
5767000000,0.71124099609406
5770500000,0.713715200174418
5774000000,0.713842007175232
5777500000,0.714896252787016
5781000000,0.714518171892524
5784500000,0.71375559097757
5788000000,0.712386346101458
5791500000,0.710405010359017
5795000000,0.709416914207113
5798500000,0.710033661380061
5802000000,0.71026932263525
5805500000,0.712243420322214
5809000000,0.71252788277642
5812500000,0.712212555181894
5816000000,0.712494279392061
5819500000,0.709862651835866
5823000000,0.705066579330729
5826500000,0.700333808265309
5830000000,0.695766908214884
5833500000,0.692685086108597
5837000000,0.693726922340983
5840500000,0.693854973465545
5844000000,0.696638175385435
5847500000,0.700272846555626
5851000000,0.703547443664393
5854500000,0.707259090675852
5858000000,0.710066293019405
5861500000,0.71148420084779
5865000000,0.712565932336024
5868500000,0.70811704082766
5872000000,0.702172245687259
5875500000,0.698646147692263
5879000000,0.693811119713106
5882500000,0.689566714471426
5886000000,0.686953649359159
5889500000,0.686422837226597
5893000000,0.688366080970359
5896500000,0.689855359061891
5900000000,0.696660912704627
5903500000,0.702059326509279
5907000000,0.706884002341906
5910500000,0.710233378036831
5914000000,0.70998614851923
5917500000,0.711608057853045
5921000000,0.711963892991397
5924500000,0.709291353364826
5928000000,0.707750917509479
5931500000,0.707024866433358
5935000000,0.70506422198626
5938500000,0.703610731702577
5942000000,0.702053654427625
5945500000,0.70248415268972
5949000000,0.702159026928153
5952500000,0.703468512009148
5956000000,0.704180491867094
5959500000,0.705955777325273
5963000000,0.70641525987999
5966500000,0.706886412214183
5970000000,0.705624224366415
5973500000,0.70691499303866
5977000000,0.707673209058127
5980500000,0.707881324086607
5984000000,0.707758269528217
5987500000,0.708867229617778
5991000000,0.708474341084092
5994500000,0.70777789554482
5998000000,0.705476382024543
6001500000,0.704335489056061
6005000000,0.700472715563382
6008500000,0.699447256487788
6012000000,0.699375865100032
6015500000,0.698144827901881
6019000000,0.698152024776616
6022500000,0.699129112426765
6026000000,0.699909840423806
6029500000,0.702230716061351
6033000000,0.704626236466947
6036500000,0.705122657284019
6040000000,0.706988074161097
6043500000,0.706812324861453
6047000000,0.705082196347318
6050500000,0.703142001311971
6054000000,0.701036748702408
6057500000,0.699672791957745
6061000000,0.696408348771939
6064500000,0.696573976256291
6068000000,0.69553745812154
6071500000,0.69750881255665
6075000000,0.699969043186379
6078500000,0.701780357904832
6082000000,0.703257734594327
6085500000,0.70532708990905
6089000000,0.705053923903009
6092500000,0.704919850418137
6096000000,0.703483307308782
6099500000,0.703577872193848
6103000000,0.702556079311036
6106500000,0.700196081691081
6110000000,0.700045164192643
6113500000,0.698852576144958
6117000000,0.699252132181173
6120500000,0.698998378873993
6124000000,0.700327713704162
6127500000,0.701267371910031
6131000000,0.703074805144419
6134500000,0.703774988718686
6138000000,0.70299939213598
6141500000,0.700466880305118
6145000000,0.697174879224043
6148500000,0.695723512820352
6152000000,0.692768606454047
6155500000,0.692222627082036
6159000000,0.69277328415322
6162500000,0.693740265276913
6166000000,0.696479754443594
6169500000,0.698462809242266
6173000000,0.700817645963494
6176500000,0.699131892873431
6180000000,0.701381455345394
6183500000,0.699758105186925
6187000000,0.697036669504821
6190500000,0.693591220361209
6194000000,0.688840698786703
6197500000,0.68605224081955
6201000000,0.682005089101327
6204500000,0.681021508482009
6208000000,0.679521313745675
6211500000,0.681616979789992
6215000000,0.684960421351962
6218500000,0.688452150800784
6222000000,0.692607659293155
6225500000,0.693698352916534
6229000000,0.692904905689908
6232500000,0.691606280120106
6236000000,0.688446381164558
6239500000,0.684907494038005
6243000000,0.680848713775582
6246500000,0.67678654378724
6250000000,0.675370026219644
6253500000,0.672304279139749
6257000000,0.671412389670684
6260500000,0.672661561170961
6264000000,0.676665558273404
6267500000,0.679793494007487
6271000000,0.683820578845979
6274500000,0.687190284930673
6278000000,0.69093438220829
6281500000,0.691745521883451
6285000000,0.688573727822069
6288500000,0.686964527188774
6292000000,0.684478243032154
6295500000,0.681035658515497
6299000000,0.679375261528867
6302500000,0.67892250894097
6306000000,0.680677527474701
6309500000,0.68509342264248
6313000000,0.684592374558619
6316500000,0.690100198123863
6320000000,0.691084371523427
6323500000,0.693620934056514
6327000000,0.695401317172992
6330500000,0.696925157805728
6334000000,0.695804961479018
6337500000,0.695193995970589
6341000000,0.691757458627515
6344500000,0.690322360579269
6348000000,0.686946606003722
6351500000,0.686224944063406
6355000000,0.685562829992832
6358500000,0.685962297899092
6362000000,0.6900914361192
6365500000,0.690617942989454
6369000000,0.688509808034647
6372500000,0.680582941953441
6376000000,0.497082156303155
6379500000,0.675767059474048
6383000000,0.689018262677754
6386500000,0.689172594155644
6390000000,0.69004423302861
6393500000,0.689787620666235
