! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Thursday, 26 October 2017 13:17:03
! TIMEZONE (GMT+04:00) Moscow, St. Petersburg, Volgograd
! NAME Keysight Technologies
! MODEL N9917A
! SERIAL US52240372
! FIRMWARE_VERSION A.08.11
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 1217157294
! CORRECTION1 Rdy
! DATA Freq,S11
! FREQ UNIT Hz
! DATA UNIT dB
BEGIN
3000000000,-4.50408002094339
3010000000,-3.75571677423997
3020000000,-3.28108239259999
3030000000,-3.99724775101892
3040000000,-6.1091770208583
3050000000,-9.59493499834912
3060000000,-10.2655904888137
3070000000,-8.70993001998745
3080000000,-9.49115979425926
3090000000,-13.7766204459662
3100000000,-22.5337342219838
3110000000,-25.7488531324555
3120000000,-14.1439868480254
3130000000,-10.7641291021863
3140000000,-10.8166149610116
3150000000,-13.6950922342914
3160000000,-15.4656192691899
3170000000,-10.0867099663252
3180000000,-7.20495981829607
3190000000,-6.76909936638519
3200000000,-8.26684765226603
3210000000,-10.943297307625
3220000000,-9.73960350636321
3230000000,-7.45270985994601
3240000000,-7.03420681752848
3250000000,-8.57931679918645
3260000000,-13.2868143135976
3270000000,-18.61989098982
3280000000,-14.3868536807316
3290000000,-13.7104356224669
3300000000,-14.8607928977455
3310000000,-15.2905048765117
3320000000,-16.0570349466429
3330000000,-18.2863993953161
3340000000,-29.4730189626815
3350000000,-18.0221949758101
3360000000,-11.831021834201
3370000000,-11.2819222914814
3380000000,-15.2425818377583
3390000000,-30.813740212233
3400000000,-19.1325327393079
3410000000,-13.182293480926
3420000000,-12.0182924994043
3430000000,-15.9895337442252
3440000000,-35.6238543780025
3450000000,-16.2462895000371
3460000000,-13.6558532353791
3470000000,-12.6146258523104
3480000000,-14.1847434151087
3490000000,-23.6424704935549
3500000000,-21.1934015900553
3510000000,-18.038538636171
3520000000,-15.5235557627107
3530000000,-12.4017012963038
3540000000,-13.091967902511
3550000000,-18.5220437067352
3560000000,-29.9877806870563
3570000000,-19.1991808880826
3580000000,-12.9731258885042
3590000000,-11.6910719527922
3600000000,-15.3107219344148
3610000000,-26.1433862584208
3620000000,-17.8832132773898
3630000000,-14.5657758471083
3640000000,-13.9177697716513
3650000000,-18.8141139295159
3660000000,-22.4405461949994
3670000000,-12.0209874176169
3680000000,-10.0769661730086
3690000000,-11.3368101698697
3700000000,-15.699661418063
3710000000,-17.9780645513402
3720000000,-10.7808619659481
3730000000,-8.33630019676635
3740000000,-9.18261612517319
3750000000,-13.300614511191
3760000000,-22.2584700435078
3770000000,-15.0459881741597
3780000000,-10.8119680147692
3790000000,-10.7500535227619
3800000000,-15.082348673904
3810000000,-29.5488989876125
3820000000,-17.5677556670361
3830000000,-14.4621353855889
3840000000,-14.6238064135452
3850000000,-19.5980704951277
3860000000,-23.8614169278595
3870000000,-14.9549661809179
3880000000,-13.1725018731539
3890000000,-14.0928553230954
3900000000,-17.0388906859324
3910000000,-24.3095484890517
3920000000,-21.1824670571936
3930000000,-15.2445593573755
3940000000,-12.7541367756391
3950000000,-12.5134977686962
3960000000,-14.6850447036308
3970000000,-22.5773652830792
3980000000,-21.3609386460929
3990000000,-12.7053432572151
4000000000,-10.7985200568235
4010000000,-12.4917841737434
4020000000,-18.6767749863987
4030000000,-25.1225152933955
4040000000,-14.7553260831947
4050000000,-11.9085710667136
4060000000,-13.9599616572954
4070000000,-32.4025013979443
4080000000,-14.952739372697
4090000000,-10.5003347613765
4100000000,-9.57744714514274
4110000000,-10.7736913978563
4120000000,-14.8384234800633
4130000000,-11.4368708442391
4140000000,-7.86104521876813
4150000000,-7.60055945982152
4160000000,-9.5567747253291
4170000000,-14.1101159404464
4180000000,-16.6122731147286
4190000000,-10.8983455864
4200000000,-9.7515831633477
4210000000,-12.902703184278
4220000000,-21.2297907971018
4230000000,-20.5960449062642
4240000000,-15.7450737363015
4250000000,-14.0696881189905
4260000000,-19.6424691712078
4270000000,-18.4969260974965
4280000000,-10.97333328495
4290000000,-10.0158594242616
4300000000,-11.5689758531513
4310000000,-15.2287426065761
4320000000,-16.1347320892913
4330000000,-10.1237097701299
4340000000,-8.27830372294455
4350000000,-9.20520587946469
4360000000,-11.6071300457024
4370000000,-12.5702570501167
4380000000,-6.75123900366382
4390000000,-3.01699696194489
4400000000,-1.29121815323759
4410000000,-7.27532710245669
4420000000,-10.2226217601483
4430000000,-19.1470874240225
4440000000,-16.6228148688179
4450000000,-10.7495121071441
4460000000,-11.4158220202814
4470000000,-15.7243523029853
4480000000,-13.8801990332126
4490000000,-8.42892656916121
4500000000,-6.28827080245409
4510000000,-6.85856655317411
4520000000,-9.26478741967342
4530000000,-9.31094164227613
4540000000,-5.48057252141003
4550000000,-4.73978939108612
4560000000,-5.13568039421753
4570000000,-6.07440920571843
4580000000,-5.12076842375744
4590000000,-3.29123016196117
4600000000,-2.32095336016399
4610000000,-2.00134754116915
4620000000,-1.72103721875876
4630000000,-1.21699551543238
4640000000,-0.791576663433561
4650000000,-0.661773930423335
4660000000,-0.613412944463111
4670000000,-0.541676784771129
4680000000,-0.440118509001867
4690000000,-0.4217201572386
4700000000,-0.366078098060137
4710000000,-0.421242931307359
4720000000,-0.447860002464429
4730000000,-0.412291009436266
4740000000,-0.360807004184641
4750000000,-0.350204615613057
4760000000,-0.49532131478484
4770000000,-0.759407973864098
4780000000,-2.1678282669056
4790000000,-12.0966232167728
